participantNumber,trialNum,TargetPresent,beta,seed,x,y,RT
5,143,1,1.70,219,523,732, 0.517
5,144,1,1.65,150,535,120, 0.998
5,145,1,1.70,197,752,550, 0.649
5,146,1,1.65,116,612,166, 0.931
5,147,1,1.60, 50, 87,466, 3.220
5,148,1,1.70,210,919,331, 1.458
5,149,1,1.70,180,430,219, 0.560
5,150,1,1.70,163,785,683, 0.577
5,151,1,1.70,212,410,518, 0.482
5,152,1,1.70,193,368,293, 0.507
5,153,0,1.60, 80,NaN,NaN,-1.000
5,154,1,1.65, 81,430,772, 0.684
5,155,1,1.65,126,252,602, 0.584
5,156,1,1.60, 53,716,745, 0.831
5,157,0,1.65,158,NaN,NaN,-1.000
5,158,1,1.65,139,376,310, 1.153
5,159,1,1.65,141,228,721, 0.961
5,160,1,1.60, 15,199,699, 0.986
5,161,1,1.60, 21,842,661, 1.421
5,162,1,1.65, 99,369,562, 1.637
5,163,1,1.60, 52,158,692, 0.840
5,164,1,1.65,101,769,758, 1.525
5,165,1,1.70,165,250,842, 0.850
5,166,1,1.65,118,436,385, 0.508
5,167,1,1.70,196,698,682, 0.686
5,168,0,1.70,240,NaN,NaN, 3.196
5,169,1,1.60, 62,244,662, 2.270
5,170,1,1.70,217,631,678, 1.067
5,171,1,1.65,138, 90,455, 1.606
5,172,1,1.70,225,668,792, 0.566
5,173,1,1.65, 85,241,562, 1.238
5,174,1,1.70,167,676,220, 0.731
5,175,1,1.70,206,526,219, 0.581
5,176,1,1.70,170,652,175, 0.734
5,177,1,1.60, 25,745,317, 1.731
5,178,1,1.60, 11,698,389, 0.744
5,179,1,1.65,120,455,636, 0.519
5,180,1,1.60, 51,453,362, 4.093
5,181,1,1.65,105,751,433, 0.704
5,182,1,1.65, 87,643,716, 0.517
5,183,1,1.65,135,462,824, 0.495
5,184,1,1.60, 10,208,689, 1.490
5,185,0,1.60, 74,NaN,NaN,-1.000
5,186,1,1.60, 28,712,637, 0.747
5,187,1,1.65,127,350,412, 2.358
5,188,1,1.60, 65,355,171, 3.967
5,189,1,1.65, 89,671,858, 0.652
5,190,0,1.65,156,NaN,NaN,-1.000
5,191,1,1.65, 82,865,377, 0.673
5,192,1,1.60, 68,710,666, 0.682
5,193,1,1.70,189,344,448, 0.482
5,194,1,1.60, 42,763,275, 1.679
5,195,0,1.65,159,NaN,NaN,-1.000
5,196,1,1.65,145,719,869, 0.687
5,197,1,1.70,198,283,378, 0.555
5,198,1,1.60, 69,410,204, 3.957
5,199,1,1.70,186,433,677, 0.475
5,200,1,1.70,213,174,538, 0.615
5,201,1,1.65,136,404,534, 0.625
5,202,1,1.70,226,463,201, 0.718
5,203,1,1.60, 58,451,349, 1.622
5,204,0,1.65,157,NaN,NaN,-1.000
5,205,1,1.65,144,461,177, 0.602
5,206,1,1.60, 36,543,656, 0.637
5,207,0,1.70,237,NaN,NaN,-1.000
5,208,1,1.60, 20,509,922, 0.649
5,209,1,1.65,129,293,404, 0.518
5,210,1,1.60, 14,312,195, 3.051
5,211,1,1.60, 63,441,912, 1.389
5,212,1,1.60, 67,503,836, 0.947
5,213,1,1.65,112,280,642, 0.848
5,214,1,1.70,221,326,602, 0.507
5,215,0,1.65,155,NaN,NaN,-1.000
5,216,1,1.60, 23,351,297, 0.875
5,217,1,1.70,208,154,394, 0.834
5,218,1,1.60,  5,421,916, 2.908
5,219,0,1.65,160,NaN,NaN,-1.000
5,220,1,1.70,188,141,535, 0.718
5,221,1,1.70,199,887,261, 0.694
5,222,1,1.70,173,318,798, 0.496
5,223,1,1.65,148,384,889, 0.529
5,224,1,1.65,119,859,463, 1.286
5,225,1,1.60, 43,451,956, 1.755
5,226,0,1.60, 73,NaN,NaN,-1.000
5,227,1,1.70,184,383,545, 0.733
5,228,1,1.70,178,740,668, 0.717
5,229,1,1.65,140,873,778, 0.990
5,230,1,1.65,146,215,467, 0.896
5,231,1,1.60, 24,350,547, 0.625
5,232,1,1.70,229,340,517, 0.449
5,233,1,1.65,137,736,583, 0.526
5,234,1,1.70,164,637,574, 0.494
5,235,1,1.65,109,632,117, 1.131
5,236,1,1.65,128,316,422, 0.843
5,237,1,1.60, 19,875,608, 1.189
5,238,0,1.70,234,NaN,NaN,-1.000
5,239,1,1.65,133,269,726, 3.512
5,240,1,1.70,227,807,634, 0.592
